gene_id	transcript_id	gene_name	gene_length	CDS
ENSG00000108861.9	ENST00000226004.8	DUSP3	4095	54-611
ENSG00000231256.8	ENST00000449302.8	CFAP97D1	3761	29-523
ENSG00000161647.19	ENST00000398393.5	MPP3	2996	262-2094
ENSG00000161649.13	ENST00000317310.5	CD300LG	2768	42-1040
ENSG00000108852.15	ENST00000612133.4	MPP2	4938	836-2494
ENSG00000108849.8	ENST00000591703.5	PPY	563	46-285
ENSG00000131096.10	ENST00000360085.6	PYY	1053	542-835
ENSG00000161653.11	ENST00000293404.8	NAGS	2114	43-1647
ENSG00000091947.10	ENST00000589334.5	TMEM101	1830	317-1090
ENSG00000161654.10	ENST00000591247.6	LSM12	2791	324-911
ENSG00000141349.8	ENST00000588558.5	G6PC3	1718	217-435
ENSG00000108840.15	ENST00000225983.10	HDAC5	5326	325-3696
ENSG00000125319.14	ENST00000319977.8	HROB	2725	238-2181
ENSG00000161664.7	ENST00000293414.6	ASB16	2142	87-1448
ENSG00000168591.16	ENST00000319511.6	TMUB2	2418	651-1556
ENSG00000087152.15	ENST00000389384.8	ATXN7L3	3811	310-1353
ENSG00000108312.15	ENST00000302904.8	UBTF	4997	494-2788
ENSG00000004939.15	ENST00000262418.12	SLC4A1	4954	151-2886
ENSG00000108309.14	ENST00000426726.8	RUNDC3A	2005	233-1573
ENSG00000013306.16	ENST00000225308.12	SLC25A39	1607	176-1231
ENSG00000030582.18	ENST00000053867.8	GRN	2130	41-1822
ENSG00000161682.15	ENST00000293443.12	FAM171A2	3138	140-2620
ENSG00000005961.19	ENST00000262407.6	ITGA2B	3479	177-3296
ENSG00000186566.13	ENST00000591680.6	GPATCH8	6832	37-4545
ENSG00000180340.7	ENST00000315323.5	FZD2	3779	206-1903
ENSG00000180336.18	ENST00000409122.7	MEIOC	4610	147-3005
ENSG00000180329.14	ENST00000315286.13	CCDC43	2114	24-698
ENSG00000161692.18	ENST00000315005.8	DBF4B	3015	157-2004
ENSG00000073670.14	ENST00000200557.11	ADAM11	4614	213-2522
ENSG00000182963.11	ENST00000592524.6	GJC1	7692	323-1513
ENSG00000131097.7	ENST00000253410.3	HIGD1B	650	271-570
ENSG00000108883.13	ENST00000426333.7	EFTUD2	4326	82-3000
ENSG00000167131.17	ENST00000417826.3	CCDC103	3442	141-869
ENSG00000214447.4	ENST00000331733.4	FAM187A	3397	1837-3078
ENSG00000131095.13	ENST00000588735.3	GFAP	5501	15-1313
ENSG00000186185.14	ENST00000587309.5	KIF18B	4217	25-2526
ENSG00000131094.4	ENST00000253407.4	C1QL1	1527	256-1032
ENSG00000172992.12	ENST00000651974.1	DCAKD	2171	387-1082
ENSG00000136448.12	ENST00000592782.5	NMT1	4999	132-1622
ENSG00000161714.12	ENST00000619929.5	PLCD3	6132	106-2475
ENSG00000181513.15	ENST00000431281.5	ACBD4	2026	470-1495
ENSG00000186834.4	ENST00000332499.4	HEXIM1	3625	717-1796
ENSG00000168517.10	ENST00000307275.7	HEXIM2	1528	437-1297
ENSG00000184922.14	ENST00000331495.8	FMNL1	4003	241-3543
ENSG00000184361.13	ENST00000586359.1	SPATA32	1907	79-201
ENSG00000006062.17	ENST00000376926.8	MAP3K14	4583	232-3075
ENSG00000159314.11	ENST00000428638.5	ARHGAP27	4242	19-2688
ENSG00000225190.11	ENST00000430334.8	PLEKHM1	5240	112-3282
ENSG00000263715.7	ENST00000634540.1	LINC02210-CRHR1	2695	911-1633
ENSG00000120088.15	ENST00000293493.11	CRHR1	2621	266-1558
ENSG00000185294.7	ENST00000329196.7	SPPL2C	2187	27-2081
ENSG00000186868.16	ENST00000262410.10	MAPT	6815	151-2652
ENSG00000256762.1	ENST00000537309.1	STH	445	31-417
ENSG00000120071.14	ENST00000638275.1	KANSL1	5352	668-3793
ENSG00000228696.10	ENST00000450673.4	ARL17B	5240	109-642
ENSG00000176681.14	ENST00000320254.5	LRRC37A	5177	4-5106
ENSG00000238083.7	ENST00000576629.5	LRRC37A2	5669	496-5598
ENSG00000185829.18	ENST00000336125.6	ARL17A	5242	109-642
ENSG00000073969.18	ENST00000398238.8	NSF	3983	108-2342
ENSG00000108379.10	ENST00000225512.6	WNT3	3287	96-1163
ENSG00000158955.11	ENST00000290015.7	WNT9B	4972	57-1130
ENSG00000108433.17	ENST00000640051.2	GOSR2	3932	34-672
ENSG00000262633.2	ENST00000571841.1	AC005670.2	889	61-759
ENSG00000179673.5	ENST00000322329.5	RPRML	1098	247-609
ENSG00000004897.12	ENST00000066544.8	CDC27	5830	124-2598
ENSG00000198336.9	ENST00000571981.5	MYL4	920	176-361
ENSG00000259207.9	ENST00000559488.7	ITGB3	5941	36-2402
ENSG00000259753.1	ENST00000560629.1	AC068234.1	2785	1-2362
ENSG00000178852.16	ENST00000331493.7	EFCAB13	3957	438-3359
ENSG00000141279.16	ENST00000322157.9	NPEPPS	4309	194-2953
ENSG00000108424.10	ENST00000290158.9	KPNB1	6058	327-2957
ENSG00000198933.9	ENST00000361722.7	TBKBP1	4121	850-2697
ENSG00000073861.3	ENST00000177694.2	TBX21	2583	220-1827
ENSG00000006025.12	ENST00000579728.5	OSBPL7	4104	581-1843
ENSG00000159111.13	ENST00000290208.11	MRPL10	2013	454-1269
ENSG00000141294.10	ENST00000584580.1	LRRC46	2239	268-411
ENSG00000141295.14	ENST00000407215.7	SCRN2	1779	83-1219
ENSG00000189120.5	ENST00000536300.2	SP6	3824	303-1433
ENSG00000167182.15	ENST00000376741.5	SP2	3026	52-1893
ENSG00000108439.11	ENST00000641323.1	PNPO	3657	129-347
ENSG00000167183.3	ENST00000300557.3	PRR15L	1524	257-568
ENSG00000108465.15	ENST00000536708.6	CDK5RAP3	1975	110-1705
ENSG00000005243.10	ENST00000621465.5	COPZ2	914	21-653
ENSG00000082641.16	ENST00000362042.8	NFE2L1	4839	617-2935
ENSG00000108468.15	ENST00000393408.7	CBX1	2422	482-1039
ENSG00000002919.15	ENST00000359238.7	SNX11	2992	87-899
ENSG00000141293.16	ENST00000584709.5	SKAP1	1687	156-467
ENSG00000120094.9	ENST00000239174.7	HOXB1	2034	108-1013
ENSG00000173917.10	ENST00000330070.5	HOXB2	1562	79-1149
ENSG00000120093.11	ENST00000470495.1	HOXB3	4208	1449-2744
ENSG00000182742.6	ENST00000332503.6	HOXB4	2002	32-787
ENSG00000120075.5	ENST00000239151.5	HOXB5	2041	280-1089
ENSG00000108511.10	ENST00000484302.3	HOXB6	1960	624-1298
ENSG00000260027.5	ENST00000239165.9	HOXB7	1363	100-753
ENSG00000120068.7	ENST00000239144.5	HOXB8	2176	589-1320
ENSG00000170689.10	ENST00000311177.7	HOXB9	2586	90-842
ENSG00000159182.5	ENST00000290294.5	PRAC1	382	127-300
ENSG00000229637.4	ENST00000422730.4	PRAC2	560	213-485
ENSG00000159184.8	ENST00000290295.8	HOXB13	3039	158-1012
ENSG00000170703.15	ENST00000393382.7	TTLL6	3551	143-2818
ENSG00000136436.15	ENST00000258947.8	CALCOCO2	3635	55-1395
ENSG00000159199.14	ENST00000393366.7	ATP5MC1	646	134-544
ENSG00000159202.18	ENST00000360943.10	UBE2Z	3084	98-1162
ENSG00000159210.10	ENST00000502492.6	SNF8	2044	109-885
ENSG00000159224.4	ENST00000357424.2	GIP	716	102-563
ENSG00000159217.10	ENST00000290341.8	IGF2BP1	8796	362-2095
ENSG00000167080.9	ENST00000393354.7	B4GALNT2	8657	25-1545
ENSG00000167083.7	ENST00000507680.6	GNGT2	993	264-473
ENSG00000108798.9	ENST00000419580.6	ABI3	1718	315-1397
ENSG00000173868.12	ENST00000413580.5	PHOSPHO1	2173	419-1297
ENSG00000198740.9	ENST00000430262.3	ZNF652	11628	601-2421
ENSG00000167085.12	ENST00000614445.4	PHB	1952	191-1009
ENSG00000064300.9	ENST00000172229.8	NGFR	3408	126-1409
ENSG00000182575.8	ENST00000328741.6	NXPH3	5635	350-1108
ENSG00000121067.19	ENST00000393328.6	SPOP	2985	367-1491
ENSG00000121073.15	ENST00000240333.12	SLC35B1	1615	132-1100
ENSG00000121104.8	ENST00000240364.7	FAM117A	2329	45-1406
ENSG00000136504.13	ENST00000259021.9	KAT7	9514	155-1990
ENSG00000176358.15	ENST00000334568.8	TAC4	675	1-342
ENSG00000108813.11	ENST00000240306.5	DLX4	2018	280-1002
ENSG00000064195.7	ENST00000434704.2	DLX3	2602	227-1090
ENSG00000005884.18	ENST00000320031.13	ITGA3	4889	331-3486
ENSG00000005882.12	ENST00000503176.6	PDK2	3364	86-1309
ENSG00000167100.15	ENST00000330175.9	SAMD14	4763	657-1910
ENSG00000108819.11	ENST00000612501.2	PPP1R9B	4212	165-2618
ENSG00000108823.16	ENST00000262018.8	SGCA	1429	37-1200
ENSG00000108821.14	ENST00000225964.10	COL1A1	5914	119-4513
ENSG00000167105.8	ENST00000300433.7	TMEM92	2767	111-590
ENSG00000015532.10	ENST00000017003.7	XYLT2	3507	16-2613
ENSG00000108826.16	ENST00000442592.3	MRPL27	2441	38-322
ENSG00000154920.15	ENST00000393271.6	EME1	2354	83-1834
ENSG00000108829.10	ENST00000225972.8	LRRC59	2880	207-1130
ENSG00000167107.13	ENST00000427954.6	ACSF2	2251	44-1966
ENSG00000136457.10	ENST00000258969.4	CHAD	1739	94-1173
ENSG00000136444.10	ENST00000258955.7	RSAD1	2467	26-1354
ENSG00000136449.15	ENST00000652471.1	MYCBPAP	3189	163-3117
ENSG00000049283.18	ENST00000268933.8	EPN3	3879	388-2286
ENSG00000006282.21	ENST00000504334.5	SPATA20	3539	796-927
ENSG00000006283.18	ENST00000359106.10	CACNA1G	8602	746-7879
ENSG00000108846.16	ENST00000285238.13	ABCC3	5693	57-4640
ENSG00000154945.7	ENST00000285243.7	ANKRD40	4166	261-1367
ENSG00000108848.16	ENST00000505658.6	LUC7L3	6987	131-1429
ENSG00000167117.10	ENST00000502517.5	ANKRD40CL	940	194-415
ENSG00000173714.8	ENST00000311378.5	WFIKKN2	3417	353-2083
ENSG00000141232.5	ENST00000499247.3	TOB1	2238	444-1481
ENSG00000008294.21	ENST00000262013.12	SPAG9	8276	213-4178
ENSG00000239672.8	ENST00000511355.5	NME1	1645	87-335
ENSG00000011052.21	ENST00000555572.1	NME1-NME2	1193	177-1055
ENSG00000243678.12	ENST00000393190.4	NME2	866	268-726
ENSG00000011258.16	ENST00000586178.6	MBTD1	5365	328-2214
ENSG00000011260.14	ENST00000225298.12	UTP18	1876	40-1710
ENSG00000154975.14	ENST00000451037.7	CA10	3179	929-1915
ENSG00000141200.8	ENST00000268919.6	KIF2B	2267	108-2129
ENSG00000141198.16	ENST00000570371.5	TOM1L1	2442	1320-2360
ENSG00000166260.13	ENST00000299335.8	COX11	3150	9-839
ENSG00000166263.13	ENST00000376352.6	STXBP4	15590	208-1869
ENSG00000108924.14	ENST00000226067.10	HLF	5721	526-1413
ENSG00000108960.9	ENST00000649377.1	MMD	2641	141-950
ENSG00000261873.2	ENST00000636752.1	SMIM36	2789	111-392
ENSG00000166292.12	ENST00000575734.5	TMEM100	1962	810-1214
ENSG00000141179.14	ENST00000576183.5	PCTP	2680	44-655
ENSG00000153930.12	ENST00000653862.1	ANKFN1	4281	1-3891
ENSG00000183691.6	ENST00000332822.6	NOG	1913	526-1224
ENSG00000214226.9	ENST00000397861.7	C17orf67	2037	1305-1577
ENSG00000153933.10	ENST00000284061.8	DGKE	8608	129-1832
ENSG00000121060.18	ENST00000316881.9	TRIM25	5745	62-1954
ENSG00000121058.5	ENST00000240316.5	COIL	2634	32-1762
ENSG00000121064.13	ENST00000262288.8	SCPEP1	1921	30-1388
ENSG00000121057.13	ENST00000621116.4	AKAP1	4285	556-3267
ENSG00000153944.12	ENST00000284073.7	MSI2	6379	221-1207
ENSG00000166329.3	ENST00000299415.3	CCDC182	805	28-489
ENSG00000181610.13	ENST00000313608.13	MRPS23	5609	35-607
ENSG00000180891.13	ENST00000577830.6	CUEDC1	3710	504-1664
ENSG00000136451.9	ENST00000581208.2	VEZF1	4630	144-1709
ENSG00000266086.3	ENST00000578794.2	AC015813.2	2270	110-715
ENSG00000136450.13	ENST00000258962.5	SRSF1	5343	110-856
ENSG00000264364.3	ENST00000579991.3	DYNLL2	6807	275-544
ENSG00000141194.6	ENST00000641449.1	OR4D1	4925	524-1456
ENSG00000255713.2	ENST00000641866.1	OR4D2	2011	256-1179
ENSG00000121053.6	ENST00000225371.6	EPX	2719	122-2269
ENSG00000011143.18	ENST00000675753.1	MKS1	2440	76-516
ENSG00000167419.11	ENST00000262290.9	LPO	2821	159-2297
ENSG00000005381.8	ENST00000225275.4	MPO	3216	178-2415
ENSG00000005379.17	ENST00000343736.9	TSPOAP1	7698	876-6449
ENSG00000213246.7	ENST00000577396.5	SUPT4H1	1643	414-644
ENSG00000285897.1	ENST00000648873.1	AC004687.2	5828	2019-4343
ENSG00000108375.13	ENST00000584437.5	RNF43	5575	1957-4308
ENSG00000176160.11	ENST00000323777.8	HSF5	4118	135-1925
ENSG00000108389.9	ENST00000323456.9	MTMR4	5839	126-3713
ENSG00000108387.15	ENST00000672673.1	SEPTIN4	3309	143-3133
ENSG00000121101.15	ENST00000389934.7	TEX14	4927	119-4594
ENSG00000266826.2	ENST00000583666.2	AC011195.2	1486	311-1333
ENSG00000108384.15	ENST00000337432.9	RAD51C	2562	43-1173
ENSG00000175175.6	ENST00000308249.4	PPM1E	6560	145-2412
ENSG00000108395.14	ENST00000262294.12	TRIM37	4489	420-3314
ENSG00000182628.13	ENST00000330137.12	SKA2	2809	24-389
ENSG00000068489.13	ENST00000262293.9	PRR11	6226	66-1148
ENSG00000265303.1	ENST00000577660.1	AC099850.2	557	1-333
ENSG00000167447.12	ENST00000543872.6	SMG8	3477	265-3240
ENSG00000153982.11	ENST00000284116.9	GDPD1	3241	100-1044
ENSG00000175155.10	ENST00000312655.9	YPEL2	5264	366-725
ENSG00000108406.10	ENST00000251241.9	DHX40	3575	63-2402
ENSG00000141367.12	ENST00000621829.4	CLTC	8587	444-5483
ENSG00000141378.15	ENST00000470557.2	PTRH2	4114	3448-3987
ENSG00000062716.13	ENST00000262291.9	VMP1	3686	122-1342
ENSG00000108423.15	ENST00000325752.8	TUBD1	2491	287-1648
ENSG00000108443.14	ENST00000393021.7	RPS6KB1	5479	428-1846
ENSG00000267318.1	ENST00000591035.1	AC005702.1	481	1-165
ENSG00000189050.16	ENST00000305783.13	RNFT1	2122	78-1385
ENSG00000068097.15	ENST00000184956.11	HEATR6	6108	8-3553
ENSG00000167434.10	ENST00000300900.9	CA4	1123	63-1001
ENSG00000170832.13	ENST00000300896.9	USP32	6937	195-5009
ENSG00000141371.13	ENST00000269127.5	C17orf64	975	105-815
ENSG00000062725.10	ENST00000083182.8	APPBP2	6492	312-2069
ENSG00000170836.12	ENST00000305921.8	PPM1D	4768	223-2040
ENSG00000141376.22	ENST00000589222.5	BCAS3	3673	69-2855
ENSG00000121068.14	ENST00000240328.4	TBX2	3433	335-2473
ENSG00000121075.11	ENST00000644296.1	TBX4	3394	160-1800
ENSG00000253506.3	ENST00000521764.3	NACA2	799	40-687
ENSG00000136492.9	ENST00000259008.7	BRIP1	8182	276-4025
ENSG00000108506.12	ENST00000646745.1	INTS2	6226	348-947
ENSG00000108510.10	ENST00000397786.7	MED13	10461	74-6598
ENSG00000172421.10	ENST00000450662.7	EFCAB3	1694	72-1544
ENSG00000087995.16	ENST00000311506.10	METTL2A	5799	7-1143
ENSG00000146872.18	ENST00000346027.10	TLK2	5640	472-2724
ENSG00000011028.14	ENST00000303375.10	MRC2	5719	134-4573
ENSG00000173838.12	ENST00000544856.6	MARCHF10	3338	380-2779
ENSG00000170921.15	ENST00000424789.6	TANC2	11721	5-5977
ENSG00000008283.16	ENST00000584031.5	CYB561	3200	301-885
ENSG00000159640.16	ENST00000428043.5	ACE	5120	35-3763
ENSG00000264813.6	ENST00000577647.2	AC113554.1	4862	46-2265
ENSG00000173826.15	ENST00000583023.1	KCNH6	3821	12-2996
ENSG00000136485.15	ENST00000614556.5	DCAF7	6324	202-1230
ENSG00000136463.8	ENST00000258975.7	TACO1	1446	190-1083
ENSG00000198909.8	ENST00000361357.7	MAP3K3	4818	319-2292
ENSG00000266173.7	ENST00000245865.10	STRADA	2959	211-915
ENSG00000136490.9	ENST00000259006.8	LIMD2	3192	145-528
ENSG00000125695.12	ENST00000580553.1	AC046185.1	2128	1-164
ENSG00000108588.14	ENST00000225726.10	CCDC47	3283	206-1657
ENSG00000198231.13	ENST00000578681.5	DDX42	4337	602-3418
ENSG00000108592.17	ENST00000427159.7	FTSJ3	3551	639-3182
ENSG00000087191.13	ENST00000580864.5	PSMC5	1552	306-1502
ENSG00000108604.16	ENST00000448276.7	SMARCD2	2464	12-1607
ENSG00000213218.11	ENST00000336844.9	CSH2	1173	153-656
ENSG00000136487.18	ENST00000332800.7	GH2	1138	135-905
ENSG00000136488.15	ENST00000329882.8	CSH1	1073	72-842
ENSG00000204414.13	ENST00000450719.3	CSHL1	973	239-742
ENSG00000259384.7	ENST00000323322.10	GH1	823	64-717
ENSG00000285947.1	ENST00000647774.1	AC127029.3	1038	1-932
ENSG00000007312.13	ENST00000392795.7	CD79B	1254	76-768
ENSG00000007314.12	ENST00000435607.3	SCN4A	7805	78-5588
ENSG00000224383.8	ENST00000412177.6	PRR29	3128	15-584
ENSG00000108622.11	ENST00000412356.5	ICAM2	1334	356-1183
ENSG00000178607.16	ENST00000433197.4	ERN1	7895	116-3049
ENSG00000136478.8	ENST00000584379.6	TEX2	5244	119-3502
ENSG00000261371.6	ENST00000563924.6	PECAM1	6813	196-2412
ENSG00000271605.6	ENST00000619286.5	MILR1	1448	55-1086
ENSG00000256525.8	ENST00000673460.1	POLG2	3559	1-1027
ENSG00000108654.15	ENST00000225792.10	DDX5	3684	171-2015
ENSG00000258890.7	ENST00000556440.7	CEP95	2754	122-2587
ENSG00000108854.16	ENST00000262435.14	SMURF2	6240	428-2674
ENSG00000176809.10	ENST00000584306.5	LRRC37A3	5665	532-5436
ENSG00000120063.10	ENST00000439174.7	GNA13	6249	148-1281
ENSG00000108370.17	ENST00000262406.10	RGS9	2492	172-2196
ENSG00000168646.13	ENST00000307078.10	AXIN2	4260	316-2847
ENSG00000266076.1	ENST00000577662.1	AC004805.1	1616	1-139
ENSG00000154240.17	ENST00000392769.6	CEP112	3517	220-3087
ENSG00000091583.11	ENST00000205948.11	APOH	1174	37-1074
ENSG00000154229.12	ENST00000413366.8	PRKCA	8964	240-2258
ENSG00000075429.9	ENST00000533854.6	CACNG5	10576	238-1065
ENSG00000075461.6	ENST00000262138.4	CACNG4	3583	206-1189
ENSG00000108878.5	ENST00000226021.5	CACNG1	1302	108-776
ENSG00000198265.12	ENST00000358691.10	HELZ	13817	181-6009
ENSG00000197170.10	ENST00000356126.8	PSMD12	4356	59-1429
ENSG00000154217.15	ENST00000299954.13	PITPNC1	6359	875-1675
ENSG00000130935.10	ENST00000253247.9	NOL11	2844	13-2172
ENSG00000171634.18	ENST00000321892.8	BPTF	11292	62-9202
ENSG00000186665.9	ENST00000580729.2	C17orf58	2065	234-1253
ENSG00000182481.9	ENST00000537025.6	KPNA2	2456	621-2210
ENSG00000196704.13	ENST00000577985.5	AMZ2	2257	989-2071
ENSG00000141337.12	ENST00000448504.6	ARSG	4642	797-2374
ENSG00000108932.12	ENST00000327268.8	SLC16A6	3807	166-1737
ENSG00000070540.13	ENST00000262139.10	WIPI1	1908	76-1416
ENSG00000108946.15	ENST00000392711.5	PRKAR1A	4327	208-1353
ENSG00000108950.12	ENST00000592554.2	FAM20A	4688	702-2327
ENSG00000141338.14	ENST00000586539.6	ABCA8	6002	341-5206
ENSG00000154258.17	ENST00000340001.9	ABCA9	6377	76-4950
ENSG00000154262.13	ENST00000284425.7	ABCA6	5321	197-5050
ENSG00000154263.17	ENST00000269081.8	ABCA10	6362	911-5542
ENSG00000154265.16	ENST00000392676.8	ABCA5	8252	98-5026
ENSG00000108984.15	ENST00000590474.7	MAP2K6	13405	289-1293
ENSG00000153822.13	ENST00000615244.4	KCNJ16	4190	675-1931
ENSG00000123700.5	ENST00000243457.4	KCNJ2	5391	387-1670
ENSG00000125398.8	ENST00000245479.3	SOX9	3931	373-1902
ENSG00000133195.11	ENST00000542342.6	SLC39A11	2752	90-1118
ENSG00000180616.9	ENST00000357585.4	SSTR2	7685	372-1481
ENSG00000166685.12	ENST00000438720.7	COG1	4051	1-2887
ENSG00000133193.12	ENST00000405159.7	FAM104A	2865	66-689
ENSG00000141219.15	ENST00000359042.6	C17orf80	3645	210-2039
ENSG00000187959.9	ENST00000397671.1	CPSF4L	1275	334-792
ENSG00000179604.10	ENST00000335793.4	CDC42EP4	3098	222-1292
ENSG00000069188.17	ENST00000392650.8	SDK2	11079	358-6876
ENSG00000172809.13	ENST00000311111.11	RPL38	1145	107-319
ENSG00000141540.11	ENST00000441391.6	TTYH2	3661	1213-1854
ENSG00000171595.14	ENST00000579490.5	DNAI2	2475	136-2124
ENSG00000196169.15	ENST00000389916.5	KIF19	3629	125-3121
ENSG00000204347.4	ENST00000375366.4	BTBD17	1727	50-1486
ENSG00000257008.6	ENST00000582579.5	GPR142	1608	100-405
ENSG00000170412.18	ENST00000652232.1	GPRC5C	2371	512-1972
ENSG00000167851.15	ENST00000648095.1	CD300A	1785	608-1117
ENSG00000178789.9	ENST00000392621.6	CD300LB	2295	126-731
ENSG00000167850.4	ENST00000330793.2	CD300C	1524	334-1008
ENSG00000284690.3	ENST00000641710.1	CD300H	606	1-606
ENSG00000204345.1	ENST00000375352.1	CD300LD	1303	82-666
ENSG00000186407.7	ENST00000392619.2	CD300E	3503	118-735
ENSG00000172794.20	ENST00000340415.7	RAB37	3804	1010-1558
ENSG00000186074.19	ENST00000469092.5	CD300LF	1825	278-862
ENSG00000109062.12	ENST00000262613.10	SLC9A3R1	1993	220-1296
ENSG00000109065.12	ENST00000357814.8	NAT9	1907	89-712
ENSG00000109066.14	ENST00000335464.10	TMEM104	4703	147-1637
ENSG00000161509.14	ENST00000293190.10	GRIN2C	4271	158-3859
ENSG00000161513.12	ENST00000579482.5	FDXR	2157	33-173
ENSG00000172782.12	ENST00000612771.5	FADS6	2174	39-1145
ENSG00000182040.9	ENST00000614341.5	USH1G	3558	183-1568
ENSG00000183034.13	ENST00000331427.9	OTOP2	2150	95-1783
ENSG00000182938.7	ENST00000328801.6	OTOP3	2337	25-1761
ENSG00000167861.16	ENST00000425042.7	HID1	3298	104-2470
ENSG00000109089.7	ENST00000337231.5	CDR2L	3536	413-1810
ENSG00000167862.10	ENST00000301585.10	MRPL58	894	18-638
ENSG00000180901.11	ENST00000322444.7	KCTD2	3657	27-818
ENSG00000167863.12	ENST00000301587.9	ATP5PD	609	55-540
ENSG00000170190.16	ENST00000450736.6	SLC16A5	2051	416-1933
ENSG00000125449.7	ENST00000245543.6	ARMC7	2151	321-917
ENSG00000125458.7	ENST00000580758.5	NT5C	958	37-390
ENSG00000189159.16	ENST00000476258.5	JPT1	2289	1109-1435
ENSG00000188612.12	ENST00000420826.7	SUMO2	3166	126-413
ENSG00000125450.11	ENST00000581104.5	NUP85	2233	43-552
ENSG00000125447.18	ENST00000621217.4	GGA3	4181	35-496
ENSG00000125445.11	ENST00000579761.5	MRPS7	1717	228-779
ENSG00000125457.14	ENST00000649805.1	MIF4GD	1708	119-952
ENSG00000125454.12	ENST00000402418.7	SLC25A19	2331	911-1873
ENSG00000177885.15	ENST00000392562.5	GRB2	3729	784-1437
ENSG00000177728.17	ENST00000314256.12	TMEM94	5412	224-4294
ENSG00000177303.10	ENST00000321617.8	CASKIN2	4969	542-4150
ENSG00000182173.13	ENST00000333213.11	TSEN54	1937	34-1614
ENSG00000073350.14	ENST00000392550.8	LLGL2	3553	160-3222
ENSG00000266714.9	ENST00000645453.2	MYO15B	9704	1-9339
ENSG00000108469.15	ENST00000420326.6	RECQL5	3710	161-1393
ENSG00000204323.5	ENST00000537494.1	SMIM5	4344	3608-3841
ENSG00000259120.3	ENST00000579469.2	SMIM6	1140	543-731
ENSG00000161526.15	ENST00000584667.6	SAP30BP	2500	36-962
ENSG00000132470.14	ENST00000200181.8	ITGB4	5896	165-5633
ENSG00000108479.12	ENST00000225614.6	GALK1	1445	101-1279
ENSG00000132475.10	ENST00000254810.8	H3-3B	2705	134-544
ENSG00000132478.10	ENST00000589666.6	UNK	3890	76-2508
ENSG00000092929.12	ENST00000207549.9	UNC13D	4080	68-3340
ENSG00000132471.12	ENST00000591399.5	WBP2	2225	426-1211
ENSG00000132481.7	ENST00000254816.6	TRIM47	2269	34-1950
ENSG00000141569.12	ENST00000269383.8	TRIM65	3384	15-1568
ENSG00000204316.13	ENST00000309352.4	MRPL38	1358	10-1152
ENSG00000267426.5	ENST00000590947.5	AC087289.3	1886	1-228
ENSG00000188878.19	ENST00000586717.5	FBF1	4825	275-3676
ENSG00000161533.12	ENST00000293217.10	ACOX1	7317	94-2076
ENSG00000261408.7	ENST00000649294.1	TEN1-CDK3	2259	267-638
ENSG00000257949.7	ENST00000397640.6	TEN1	974	279-650
ENSG00000250506.7	ENST00000425876.6	CDK3	1582	89-1006
ENSG00000167880.8	ENST00000301607.8	EVPL	6468	109-6210
ENSG00000167881.15	ENST00000307877.7	SRP68	2831	27-1910
ENSG00000186919.13	ENST00000425015.5	ZACN	2167	84-884
ENSG00000182687.4	ENST00000329003.4	GALR2	1373	104-1267
ENSG00000182473.22	ENST00000589210.6	EXOC7	4782	96-2150
ENSG00000129654.8	ENST00000322957.7	FOXJ1	2587	302-1567
ENSG00000141576.16	ENST00000269391.11	RNF157	5054	254-2293
ENSG00000185262.9	ENST00000327490.8	UBALD2	1446	159-653
ENSG00000129646.14	ENST00000636395.1	QRICH2	5677	1-5490
ENSG00000161542.17	ENST00000446526.8	PRPSAP1	3435	214-1371
ENSG00000176170.14	ENST00000545180.5	SPHK1	2238	810-1964
ENSG00000175931.13	ENST00000319380.12	UBE2O	5377	12-3890
ENSG00000129673.10	ENST00000250615.7	AANAT	1913	1008-1766
ENSG00000129667.13	ENST00000591885.5	RHBDF2	3599	552-3035
ENSG00000161544.10	ENST00000293230.10	CYGB	1962	168-740
ENSG00000214140.11	ENST00000592014.6	PRCD	1989	99-263
ENSG00000284526.1	ENST00000640006.1	AC015802.6	5654	897-1748
ENSG00000070731.11	ENST00000225276.10	ST6GALNAC2	1904	53-1177
ENSG00000070526.15	ENST00000592042.5	ST6GALNAC1	2657	149-340
ENSG00000182534.13	ENST00000355797.7	MXRA7	5661	10-624
ENSG00000070495.15	ENST00000617192.4	JMJD6	5517	325-1410
ENSG00000181038.14	ENST00000588783.5	METTL23	1184	358-774
ENSG00000267168.1	ENST00000587459.1	AC005837.2	479	1-303
ENSG00000161547.17	ENST00000392485.2	SRSF2	2885	174-839
ENSG00000092931.11	ENST00000588460.5	MFSD11	3612	2043-3392
ENSG00000167889.13	ENST00000569840.7	MGAT5B	4560	627-3005
ENSG00000129657.16	ENST00000436233.9	SEC14L1	5500	275-2422
